Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SED3ROA,2021.06,104450,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3ROA,2021.09,104069,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3ROA,2021.12,104890,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3ROA,2022.03,104540,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3ROA,2022.06,104747,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3ROA,2022.09,105689,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Otago,Actual,,
BDCQ.SED3RPA,2011.06,41205,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2011.09,38329,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2011.12,40357,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2012.03,43015,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2012.06,41826,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2012.09,39372,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2012.12,41120,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2013.03,43055,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2013.06,41982,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2013.09,39512,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2013.12,42323,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2014.03,43767,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2014.06,42090,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2014.09,40802,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2014.12,42585,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2015.03,44257,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2015.06,42613,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2015.09,40820,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2015.12,42811,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2016.03,44207,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2016.06,42547,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2016.09,40875,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2016.12,42610,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2017.03,44469,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2017.06,43499,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2017.09,41274,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2017.12,43625,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2018.03,45042,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2018.06,43562,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2018.09,41582,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2018.12,44076,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2019.03,45058,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2019.06,43438,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2019.09,42192,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2019.12,44880,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2020.03,45593,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2020.06,43365,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2020.09,42950,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2020.12,43992,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2021.03,44071,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2021.06,44311,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2021.09,43120,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2021.12,44409,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2022.03,45365,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2022.06,43111,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SED3RPA,2022.09,43177,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs (workplace location based),Southland,Actual,,
BDCQ.SEE1001A,2011.06,17061,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2011.09,16702,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2011.12,17008,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2012.03,16630,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2012.06,16916,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2012.09,16600,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2012.12,17006,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2013.03,16857,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2013.06,17235,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2013.09,17139,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2013.12,17944,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2014.03,17908,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2014.06,18589,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2014.09,18523,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2014.12,19273,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2015.03,19147,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2015.06,19624,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2015.09,19249,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2015.12,19946,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2016.03,19996,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2016.06,20390,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2016.09,20076,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2016.12,20827,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2017.03,20731,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2017.06,21343,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2017.09,21163,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2017.12,21930,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2018.03,21985,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2018.06,23153,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2018.09,22713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2018.12,23819,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2019.03,23813,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2019.06,23973,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2019.09,23484,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2019.12,24494,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2020.03,24536,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2020.06,23950,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2020.09,23887,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2020.12,24568,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2021.03,24553,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2021.06,25061,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2021.09,25201,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2021.12,25791,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2022.03,25394,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2022.06,25575,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1001A,2022.09,25741,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Far North District,Actual,,
BDCQ.SEE1002A,2011.06,26900,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2011.09,26952,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2011.12,27178,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2012.03,26273,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2012.06,26768,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2012.09,26614,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2012.12,27049,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2013.03,26452,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2013.06,26986,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2013.09,27043,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2013.12,27538,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2014.03,27228,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2014.06,28031,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2014.09,28141,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2014.12,28775,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2015.03,28478,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2015.06,29215,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2015.09,28949,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2015.12,29436,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2016.03,29038,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2016.06,29885,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2016.09,29912,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2016.12,30650,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2017.03,30389,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2017.06,31054,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2017.09,31086,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2017.12,31766,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2018.03,31926,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2018.06,33448,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2018.09,33091,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2018.12,34207,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2019.03,34239,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2019.06,34736,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2019.09,34736,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2019.12,35783,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2020.03,35380,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2020.06,35004,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2020.09,35178,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2020.12,36179,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2021.03,35809,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2021.06,36370,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2021.09,36866,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2021.12,37944,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2022.03,37435,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2022.06,37809,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1002A,2022.09,37813,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Whangarei District,Actual,,
BDCQ.SEE1003A,2011.06,6265,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2011.09,6188,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2011.12,6493,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2012.03,6334,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2012.06,6414,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2012.09,6281,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2012.12,6662,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2013.03,6451,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2013.06,6604,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2013.09,6556,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2013.12,6902,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2014.03,6759,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2014.06,6803,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2014.09,6778,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2014.12,7079,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2015.03,6962,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2015.06,7031,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2015.09,6969,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2015.12,7437,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2016.03,7215,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2016.06,7291,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2016.09,7214,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2016.12,7614,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2017.03,7479,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2017.06,7617,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2017.09,7476,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2017.12,7907,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2018.03,7098,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2018.06,6572,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2018.09,6314,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2018.12,6615,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2019.03,6424,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2019.06,6481,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2019.09,6551,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2019.12,7000,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2020.03,6883,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2020.06,6613,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2020.09,6455,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2020.12,6882,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2021.03,6766,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2021.06,6856,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2021.09,6839,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2021.12,7277,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2022.03,7039,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2022.06,7006,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1003A,2022.09,6863,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Kaipara District,Actual,,
BDCQ.SEE1011A,2011.06,7741,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
BDCQ.SEE1011A,2011.09,7572,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs,Thames-Coromandel District,Actual,,
